Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_1_j_A,X_2_j_A,X_4_j_A,X_7_j_A,X_8_j_A,X_9_j_A,X_13_j_A,X_19_j_A,X_24_j_A,X_92_j_A,X_1_j_B,X_3_j_B,X_5_j_B,X_6_j_B,X_11_j_B,X_13_j_B,X_15_j_B,X_17_j_B,X_22_j_B,X_26_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,,team offensive rebound,683,,,,3,0,1.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,64,Q3,01:23,Andrew Nembhard,personal foul,683,19,A,CAN,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,Jock Landale,foul drawn,683,13,B,AUS,3,0,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,64,Q3,01:23,Khem Birch,Substitution out,683,92,A,CAN,3,1,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,Dyson Daniels,Substitution out,683,1,B,AUS,3,1,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,Jock Landale,Substitution out,683,13,B,AUS,3,1,0.0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,68,64,Q3,01:23,Dwight Powell,Substitution in,683,7,A,CAN,3,2,0.0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,Josh Green,Substitution in,683,6,B,AUS,3,2,0.0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:23,Josh Giddey,Substitution in,683,3,B,AUS,3,2,0.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,68,64,Q3,01:19,Jack McVeigh,turnover; ball handling,679,17,B,AUS,3,0,4.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,70,64,Q3,00:58,RJ Barrett,2pt floating jump shot made,658,9,A,CAN,3,0,21.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:44,Jack McVeigh,3pt jump shot made,644,17,B,AUS,3,0,14.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:44,Josh Giddey,made the assist,644,3,B,AUS,3,0,0.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,70,67,Q3,00:26,RJ Barrett,turnover; bad pass,626,9,A,CAN,3,0,18.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,70,67,Q3,00:24,Jamal Murray,Substitution out,624,4,A,CAN,3,1,2.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:24,Nick Kay,Substitution out,624,15,B,AUS,3,1,0.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:24,Josh Green,Substitution out,624,6,B,AUS,3,1,0.0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,70,67,Q3,00:24,Luguentz Dort,Substitution in,624,0,A,CAN,3,2,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:24,Patty Mills,Substitution in,624,5,B,AUS,3,2,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:24,Jock Landale,Substitution in,624,13,B,AUS,3,2,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,70,67,Q3,00:15,Luguentz Dort,steal,615,0,A,CAN,3,0,9.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,70,67,Q3,00:15,Josh Giddey,turnover; ball handling,615,3,B,AUS,3,0,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,72,67,Q3,00:12,Luguentz Dort,dunk made,612,0,A,CAN,3,0,3.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,72,70,Q3,00:02,Jack McVeigh,3pt jump shot made,602,17,B,AUS,3,0,10.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,72,70,Q3,00:02,Josh Giddey,made the assist,602,3,B,AUS,3,0,0.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
,58,54,Q3,00:00,,End of quarter,600,,,,3,0,2.0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,72,70,Q4,10:00,,jump ball situation; throw-in,600,,,,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,72,70,Q4,09:44,Shai Gilgeous-Alexander,defensive rebound,584,2,A,CAN,4,0,16.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,72,70,Q4,09:44,Jack McVeigh,3pt jump shot from center missed,584,17,B,AUS,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,70,Q4,09:24,Shai Gilgeous-Alexander,2pt step back jump shot made,564,2,A,CAN,4,0,20.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,70,Q4,09:03,Shai Gilgeous-Alexander,defensive rebound,543,2,A,CAN,4,0,21.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,70,Q4,09:03,Shai Gilgeous-Alexander,blocked the shot,543,2,A,CAN,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:03,Jack McVeigh,2pt driving layup missed,543,17,B,AUS,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,70,Q4,09:01,Shai Gilgeous-Alexander,foul drawn,541,2,A,CAN,4,0,2.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:01,Dante Exum,personal foul,541,11,B,AUS,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:01,Jack McVeigh,Substitution out,541,17,B,AUS,4,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:01,Dante Exum,Substitution out,541,11,B,AUS,4,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:01,Jock Landale,Substitution in,541,13,B,AUS,4,2,0.0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,70,Q4,09:01,Dyson Daniels,Substitution in,541,1,B,AUS,4,2,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,70,Q4,08:46,Dillon Brooks,turnover; travelling,526,24,A,CAN,4,0,15.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,08:27,Jock Landale,2pt hook shot made,507,13,B,AUS,4,0,19.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,08:09,Andrew Nembhard,3pt jump shot from center missed,489,19,A,CAN,4,0,18.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,08:06,,team defensive rebound,486,,,,4,0,3.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:50,Shai Gilgeous-Alexander,defensive rebound,470,2,A,CAN,4,0,16.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,07:50,Josh Giddey,3pt jump shot missed,470,3,B,AUS,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:44,Jamal Murray,2pt driving layup missed,464,4,A,CAN,4,0,6.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,07:44,Jock Landale,defensive rebound,464,13,B,AUS,4,0,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:37,Andrew Nembhard,Substitution out,457,19,A,CAN,4,1,7.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,07:37,Nick Kay,Substitution out,457,15,B,AUS,4,1,0.0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:37,Luguentz Dort,Substitution in,457,0,A,CAN,4,2,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,07:37,Patty Mills,Substitution in,457,5,B,AUS,4,2,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:28,Jamal Murray,defensive rebound,448,4,A,CAN,4,0,9.0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,74,72,Q4,07:28,Josh Green,2pt pullup jump shot missed,448,6,B,AUS,4,0,0.0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:08,Dwight Powell,Substitution out,428,7,A,CAN,4,1,20.0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:08,Khem Birch,Substitution in,428,92,A,CAN,4,2,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:00,Khem Birch,layup missed,420,92,A,CAN,4,0,8.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,74,72,Q4,07:00,Khem Birch,offensive rebound,420,92,A,CAN,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:54,Dillon Brooks,made the assist,414,24,A,CAN,4,0,6.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:54,Khem Birch,layup made,414,92,A,CAN,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:33,Dillon Brooks,defensive rebound,393,24,A,CAN,4,0,21.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:33,Josh Green,3pt jump shot missed,393,6,B,AUS,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:21,Shai Gilgeous-Alexander,foul drawn,381,2,A,CAN,4,0,12.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:21,Shai Gilgeous-Alexander,1st of 2 free throws missed,381,2,A,CAN,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:21,Shai Gilgeous-Alexander,2nd of 2 free throws missed,381,2,A,CAN,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:21,Josh Green,personal foul; 2 free throws awarded,381,6,B,AUS,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:21,Josh Giddey,defensive rebound,381,3,B,AUS,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:21,Josh Green,Substitution out,381,6,B,AUS,4,1,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:21,Dante Exum,Substitution in,381,11,B,AUS,4,2,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:10,Shai Gilgeous-Alexander,steal,370,2,A,CAN,4,0,11.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,06:10,Dyson Daniels,turnover; ball handling,370,1,B,AUS,4,0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:06,Shai Gilgeous-Alexander,turnover; ball handling,366,2,A,CAN,4,0,4.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:06,Shai Gilgeous-Alexander,Substitution out,366,2,A,CAN,4,1,0.0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,06:06,RJ Barrett,Substitution in,366,9,A,CAN,4,2,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,76,72,Q4,05:48,Khem Birch,defensive rebound,348,92,A,CAN,4,0,18.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,76,72,Q4,05:48,Jock Landale,2pt hook shot missed,348,13,B,AUS,4,0,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,78,72,Q4,05:31,Dillon Brooks,2pt step back jump shot made,331,24,A,CAN,4,0,17.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,78,72,Q4,05:21,Luguentz Dort,foul drawn,321,0,A,CAN,4,0,10.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,78,72,Q4,05:21,Patty Mills,turnover,321,5,B,AUS,4,0,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,78,72,Q4,05:21,Patty Mills,offensive foul,321,5,B,AUS,4,0,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,78,72,Q4,05:21,Dillon Brooks,Substitution out,321,24,A,CAN,4,1,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,78,72,Q4,05:21,Dyson Daniels,Substitution out,321,1,B,AUS,4,1,0.0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,78,72,Q4,05:21,Shai Gilgeous-Alexander,Substitution in,321,2,A,CAN,4,2,0.0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,78,72,Q4,05:21,Nick Kay,Substitution in,321,15,B,AUS,4,2,0.0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,81,72,Q4,05:10,RJ Barrett,3pt jump shot made,310,9,A,CAN,4,0,11.0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,81,72,Q4,05:10,Jamal Murray,made the assist,310,4,A,CAN,4,0,0.0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_16.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_16--competition_208722,81,72,Q4,05:09,,Timeout,309,,,,4,0,1.0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_34.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_34--competition_208722,81,72,Q4,04:57,Khem Birch,blocked the shot,297,92,A,CAN,4,0,12.0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0
